date,campaign,clicks,impressions,ctr,cpc,conversions,cost,roas,revenue,source
2023-01-18 00:00:00 UTC,캉카스_CCA,1336,44686,2.409809585,3.776354542,98,200.4187207,1.634053766,13704.45488,Criteo
2023-02-17 00:00:00 UTC,캉카스_CCA,4847,16140,2.817831612,4.865251398,98,2203.114446,2.897672969,3409.878146,Criteo
2023-02-21 00:00:00 UTC,캉카스_CCA,1144,9312,3.810330851,3.016653421,98,1217.502704,1.369653065,11489.22466,Criteo
2023-02-25 00:00:00 UTC,캉카스_CCA,3870,32961,4.647587204,3.105565343,98,395.4285786,2.378129282,14879.62575,Criteo
2023-03-15 00:00:00 UTC,캉카스_CCA,2247,45565,2.846250826,1.345961651,98,1254.041109,2.575479737,3742.691042,Criteo
2023-03-30 00:00:00 UTC,캉카스_CCA,2207,7313,4.580486361,1.726451189,98,4648.202496,2.884286658,4785.241626,Criteo
2023-08-09 00:00:00 UTC,캉카스_CCA,2510,8711,1.002422176,1.093007384,98,2179.615756,2.267804613,15225.81043,Criteo
2023-08-11 00:00:00 UTC,캉카스_CCA,2788,24436,1.216733123,3.265570523,98,3026.646381,2.307826349,5896.548015,Criteo
2024-01-07 00:00:00 UTC,캉카스_CCA,4747,24293,1.247171417,2.955355769,98,1483.480735,2.971400242,1132.952379,Criteo
2024-03-10 00:00:00 UTC,캉카스_CCA,2233,43181,0.737313867,2.297037375,98,3126.03448,2.686776735,19050.944,Criteo
2024-04-09 00:00:00 UTC,캉카스_CCA,1256,10178,1.482108251,4.147684329,98,3478.018699,2.557181748,13355.54888,Criteo
2024-05-27 00:00:00 UTC,캉카스_CCA,3041,1188,3.684661169,0.438075558,98,2402.895452,2.736560399,11290.68138,Criteo
2023-04-07 00:00:00 UTC,캉카스_CCA,3111,37637,1.745284627,1.216996538,99,3785.688913,2.879231499,4181.193424,Criteo
2023-04-19 00:00:00 UTC,캉카스_CCA,4023,22800,3.599593707,0.94761213,99,4444.542155,2.094364499,18324.16593,Criteo
2023-07-01 00:00:00 UTC,캉카스_CCA,1978,41847,3.877086876,1.511325623,99,1514.947754,1.885993048,5802.263865,Criteo
2023-09-25 00:00:00 UTC,캉카스_CCA,3692,47767,2.579491077,4.419285697,99,3602.009191,2.828035533,4683.578594,Criteo
2023-11-19 00:00:00 UTC,캉카스_CCA,1834,16211,3.253650708,3.152728412,99,3673.877752,1.547366372,2750.684889,Criteo
2024-04-06 00:00:00 UTC,캉카스_CCA,3374,8980,3.613365142,1.409107261,99,1154.506506,2.637915102,7072.593817,Criteo
2024-07-03 00:00:00 UTC,캉카스_CCA,1948,39954,2.903029817,3.482287387,99,2587.059291,1.959470574,13392.75092,Criteo
2024-07-21 00:00:00 UTC,캉카스_CCA,1033,18255,1.100639537,3.225514409,99,782.9517754,2.624866523,12412.61733,Criteo
2023-11-04 00:00:00 UTC,캉카스_PMAX,1063,3024,1.631118429,4.959283284,10,654.7120508,1.002435598,7301.950177,Google
2024-01-12 00:00:00 UTC,캉카스_PMAX,3694,34093,0.572963333,1.577628533,10,3207.539933,1.329007751,7370.024291,Google
2024-01-23 00:00:00 UTC,캉카스_PMAX,959,39331,2.467305807,2.802892968,10,2669.835502,1.976499246,8316.962107,Google
2024-03-29 00:00:00 UTC,캉카스_PMAX,4536,34466,0.870383933,0.558538297,10,2609.459075,1.866519142,8634.984311,Google
2024-08-11 00:00:00 UTC,캉카스_PMAX,1583,24606,3.87899556,4.366861163,10,769.864812,2.311770391,6534.777171,Google
2023-02-09 00:00:00 UTC,캉카스_PMAX,4960,48746,4.67015987,1.487355757,11,2782.279687,1.72644557,10220.82318,Google
2023-02-20 00:00:00 UTC,캉카스_PMAX,4376,38777,2.419601066,1.654597155,11,2842.89319,1.62510527,19196.55033,Google
2023-03-23 00:00:00 UTC,캉카스_PMAX,4609,30630,4.51419528,1.201476066,11,4119.749016,2.616076141,13133.61718,Google
2023-08-07 00:00:00 UTC,캉카스_PMAX,1538,22703,2.75250761,2.774633713,11,4248.5212,2.562050152,19335.29556,Google
2024-08-02 00:00:00 UTC,캉카스_PMAX,4126,10057,2.944620448,1.416620005,11,125.6267398,2.523845578,6241.71098,Google
2024-08-15 00:00:00 UTC,캉카스_PMAX,3826,25073,1.056755202,0.697819732,11,1104.593694,1.644338695,17248.28267,Google
2023-03-16 00:00:00 UTC,캉카스_PMAX,2073,11011,3.810609316,3.428569344,12,4894.506698,1.268488341,3658.149997,Google
2023-08-22 00:00:00 UTC,캉카스_PMAX,607,7857,2.753936905,3.807746526,12,4693.591518,2.318966591,12576.59175,Google
2023-09-15 00:00:00 UTC,캉카스_PMAX,2428,47571,2.770933504,2.130963776,12,3566.762685,2.266511272,6300.870349,Google
2023-11-09 00:00:00 UTC,캉카스_PMAX,3414,44427,3.332425215,1.603346297,12,1392.598717,2.929507814,7616.603377,Google
2023-12-09 00:00:00 UTC,캉카스_PMAX,4306,13246,4.855201291,2.433380402,12,179.4807905,2.724035411,15655.51407,Google
2024-02-08 00:00:00 UTC,캉카스_PMAX,4136,38886,3.306619192,2.381970713,12,4180.337982,1.43331796,18322.09101,Google
2024-04-15 00:00:00 UTC,캉카스_PMAX,4265,30419,3.402372463,4.05437061,12,4658.052529,1.521438406,12654.17154,Google
2024-08-16 00:00:00 UTC,캉카스_PMAX,2307,41211,1.19083545,0.540936493,12,4854.454416,2.172638867,13033.17421,Google
2023-01-17 00:00:00 UTC,캉카스_PMAX,3475,45565,3.674644248,3.352779551,13,1920.206949,2.402821695,12908.20802,Google
2023-01-31 00:00:00 UTC,캉카스_PMAX,1405,38772,0.99192286,1.352785209,13,4951.093139,1.147404017,13236.88832,Google
2023-08-20 00:00:00 UTC,캉카스_PMAX,443,49803,0.554273042,3.608523517,13,4247.149742,1.109787031,1511.956525,Google
2023-12-28 00:00:00 UTC,캉카스_PMAX,4256,1919,1.682211296,1.880936703,13,4355.437843,1.246834072,4068.414957,Google
2024-04-24 00:00:00 UTC,캉카스_PMAX,3628,3190,2.551149389,3.147226605,13,2164.047737,2.983174836,7799.32057,Google
2024-04-25 00:00:00 UTC,캉카스_PMAX,4042,5045,2.376498695,3.765668882,13,1619.555093,2.256967326,3352.394057,Google
2023-06-11 00:00:00 UTC,캉카스_PMAX,4263,33062,2.022654487,2.422568393,14,2006.538656,2.695812477,8132.968546,Google
2023-08-05 00:00:00 UTC,캉카스_PMAX,4340,48454,0.811462255,1.878024841,14,2501.842319,1.576811429,8785.377527,Google
2023-08-14 00:00:00 UTC,캉카스_PMAX,2155,1523,1.072136567,1.46355295,14,590.544163,2.921065894,1189.479143,Google
2023-10-28 00:00:00 UTC,캉카스_PMAX,3265,1558,0.738932251,2.609202944,14,2594.654146,1.71625424,1467.170203,Google
2023-12-26 00:00:00 UTC,캉카스_PMAX,1483,10921,1.799018695,2.960463317,14,4569.683388,1.545015301,8114.554398,Google
2024-03-22 00:00:00 UTC,캉카스_PMAX,306,33257,4.193277873,4.566000031,14,1971.33151,2.467922353,5151.655516,Google
2024-06-24 00:00:00 UTC,캉카스_PMAX,1878,37700,4.208963039,3.976961653,14,4646.613907,2.584944207,15807.6649,Google
2023-01-30 00:00:00 UTC,캉카스_PMAX,3016,42372,4.980888663,1.789472238,15,1734.569743,1.098464227,12435.14355,Google
2024-02-19 00:00:00 UTC,캉카스_PMAX,2446,49557,2.677375856,3.3722448,15,4271.049083,1.619383955,12697.59114,Google
2024-05-10 00:00:00 UTC,캉카스_PMAX,3201,40720,4.580959911,3.65621173,15,4281.638236,2.600698663,16704.8412,Google
2024-07-10 00:00:00 UTC,캉카스_PMAX,4624,11184,3.026484099,1.878409843,15,3668.097373,2.739189384,16079.008,Google
2024-07-31 00:00:00 UTC,캉카스_PMAX,2225,1157,3.953104287,0.631381036,15,1841.707808,2.537055986,8508.901842,Google
2023-03-15 00:00:00 UTC,캉카스_PMAX,2678,45603,1.379444046,0.393691128,16,3052.060584,2.716002077,16628.22614,Google
2023-06-24 00:00:00 UTC,캉카스_PMAX,4952,3544,3.467485899,2.286002663,16,4079.996539,1.679156098,14798.53906,Google
2023-07-14 00:00:00 UTC,캉카스_PMAX,2722,35650,3.179352136,2.353753027,16,1464.78469,2.747038703,13304.44826,Google
2023-07-22 00:00:00 UTC,캉카스_PMAX,1768,28720,2.906064536,2.016481736,16,3859.30317,1.900199527,7968.69125,Google
2023-08-16 00:00:00 UTC,캉카스_PMAX,4400,41217,2.033153242,1.774882662,16,872.9429758,1.982230456,12098.9439,Google
2024-03-16 00:00:00 UTC,캉카스_PMAX,3437,21094,3.393836788,0.615821077,16,1740.642067,2.695140434,5572.398273,Google
2024-04-07 00:00:00 UTC,캉카스_PMAX,2258,15664,1.696317969,0.598919307,16,933.7702394,2.780425695,18850.80104,Google
2024-06-22 00:00:00 UTC,캉카스_PMAX,4102,11635,4.737830098,1.915518083,16,3858.114485,1.056416711,10099.76883,Google
2024-06-29 00:00:00 UTC,캉카스_PMAX,2944,48133,1.521467192,4.114908163,16,4700.294158,2.796552003,16679.56546,Google
2024-07-24 00:00:00 UTC,캉카스_PMAX,4716,4586,3.615209646,1.374267767,16,1640.772899,1.438176202,17346.1292,Google
2024-08-14 00:00:00 UTC,캉카스_PMAX,1763,32893,1.41948046,3.123926312,16,4483.719191,2.984507743,14276.89226,Google
2023-05-22 00:00:00 UTC,캉카스_PMAX,4317,32393,2.990091315,3.059692105,17,4303.066763,2.879663648,2060.879037,Google
2023-06-12 00:00:00 UTC,캉카스_PMAX,2262,30324,3.866157068,3.571095034,17,455.3481341,1.465977495,12778.67683,Google
2023-08-06 00:00:00 UTC,캉카스_PMAX,3685,49802,1.937155536,4.876278023,17,1843.802502,1.375116922,5705.805989,Google
2023-09-10 00:00:00 UTC,캉카스_PMAX,1071,11266,4.91293627,3.086796029,17,472.402314,1.80455959,7567.26154,Google
2023-09-28 00:00:00 UTC,캉카스_PMAX,4678,11370,4.894920004,4.898296238,17,500.7440665,2.658315356,8169.240261,Google
2024-04-27 00:00:00 UTC,캉카스_PMAX,3839,38988,3.746526888,0.569345059,17,864.7405247,1.267462392,1291.331686,Google
2024-07-13 00:00:00 UTC,캉카스_PMAX,2615,15050,3.527770502,1.517274111,17,2712.26309,2.475976278,14023.75285,Google
2024-08-23 00:00:00 UTC,캉카스_PMAX,2331,15313,2.076943315,2.435439936,17,3770.58527,2.161086743,4425.142285,Google
2023-08-02 00:00:00 UTC,캉카스_PMAX,482,14696,2.891351693,4.182084778,18,4079.086665,2.901897318,7193.288939,Google
2023-09-25 00:00:00 UTC,캉카스_PMAX,2328,43290,2.746177058,0.689615733,18,1247.197284,2.416607686,1116.292207,Google
2024-01-19 00:00:00 UTC,캉카스_PMAX,4085,13041,2.063173673,0.243835629,18,615.1345949,2.251080889,7689.203119,Google
2024-01-29 00:00:00 UTC,캉카스_PMAX,2980,39903,1.660164635,2.681454535,18,340.7666018,1.304311728,17517.1059,Google
2024-03-03 00:00:00 UTC,캉카스_PMAX,2297,27095,3.987995155,0.396524647,18,607.1783753,2.773061687,3258.725328,Google
2024-05-04 00:00:00 UTC,캉카스_PMAX,645,44806,1.225346294,0.329979805,18,1774.897362,2.485573998,2283.305375,Google
2024-05-19 00:00:00 UTC,캉카스_PMAX,495,17046,2.277391338,1.917405221,18,1043.16543,1.943586448,16392.23261,Google
2024-06-05 00:00:00 UTC,캉카스_PMAX,2319,34972,1.845037939,2.555754878,18,3204.415103,1.708493254,13721.372,Google
2023-06-13 00:00:00 UTC,캉카스_PMAX,2107,6907,3.410279833,2.579442591,19,2608.553411,1.197300864,3129.410048,Google
2023-09-24 00:00:00 UTC,캉카스_PMAX,1843,8060,1.73591076,2.645497589,19,4926.201966,1.365298523,12348.97597,Google
2024-02-22 00:00:00 UTC,캉카스_PMAX,3236,20149,1.556977406,1.133590556,19,4219.806796,1.355715573,19693.14912,Google
2024-03-05 00:00:00 UTC,캉카스_PMAX,894,36175,4.319277917,4.324136913,19,1415.417618,1.905357759,17606.54889,Google
2024-04-29 00:00:00 UTC,캉카스_PMAX,168,37908,1.74582985,3.521007861,19,4678.760501,1.867881,9809.050837,Google
2024-08-28 00:00:00 UTC,캉카스_PMAX,2930,16564,2.77985198,4.347867163,19,2383.227688,1.330913038,18963.24377,Google
2023-01-12 00:00:00 UTC,캉카스_PMAX,4391,3176,1.646858011,0.696573658,20,171.0844864,1.930536554,13974.13267,Google
2023-04-04 00:00:00 UTC,캉카스_PMAX,3132,23964,1.906690343,1.27709067,20,1568.646066,1.290952623,12224.2257,Google
2023-10-15 00:00:00 UTC,캉카스_PMAX,679,9802,1.636936453,2.037259476,20,3537.644388,2.968821419,5631.182691,Google
2023-11-10 00:00:00 UTC,캉카스_PMAX,4677,20962,3.502880705,1.065358103,20,3878.765901,2.673714362,2328.776936,Google
2024-02-05 00:00:00 UTC,캉카스_PMAX,498,43705,1.456975446,3.109938712,20,140.4707097,1.634878009,15585.96972,Google
2024-02-24 00:00:00 UTC,캉카스_PMAX,2296,40221,2.564017443,2.282098559,20,3248.807422,1.90545017,3153.517072,Google
2024-02-27 00:00:00 UTC,캉카스_PMAX,1302,10846,2.124207797,4.902463485,20,1700.375728,1.620096929,18412.61595,Google
2024-05-14 00:00:00 UTC,캉카스_PMAX,4152,39044,1.255250571,2.415558344,20,688.0003014,2.834738282,10447.17858,Google
2023-03-08 00:00:00 UTC,캉카스_PMAX,4704,8013,3.418634953,3.36754937,21,4646.581912,1.791406744,2523.249477,Google
2023-09-22 00:00:00 UTC,캉카스_PMAX,1692,15831,3.9199894,2.008748911,21,4408.037771,1.301708562,19757.06736,Google
2023-11-22 00:00:00 UTC,캉카스_PMAX,4688,4990,4.742335459,0.316850102,21,3679.948958,1.585068915,15540.29776,Google
2024-01-02 00:00:00 UTC,캉카스_PMAX,3055,22470,0.689289978,3.849609163,21,3825.388229,2.593126511,13000.51663,Google
2024-04-13 00:00:00 UTC,캉카스_PMAX,2580,25339,1.447801351,2.925073231,21,4357.627491,2.8371769,1782.248219,Google
2024-05-28 00:00:00 UTC,캉카스_PMAX,1367,46842,3.818715225,0.777639607,21,4235.24115,2.73205709,19789.95628,Google
2024-08-13 00:00:00 UTC,캉카스_PMAX,2502,47324,0.500662254,4.296650096,21,4500.360977,2.758932328,18866.23746,Google
2024-08-29 00:00:00 UTC,캉카스_PMAX,1093,33154,3.600815279,4.897955826,21,110.8954057,2.115200227,2949.744478,Google
2023-11-25 00:00:00 UTC,캉카스_PMAX,4563,1139,3.817587413,1.012345165,22,1981.903402,1.789296655,2449.184197,Google
2024-02-11 00:00:00 UTC,캉카스_PMAX,4468,47569,4.027333716,0.683143854,22,527.7606351,2.635612798,13987.19535,Google
2024-03-12 00:00:00 UTC,캉카스_PMAX,736,29393,3.139973863,3.710765837,22,4312.745896,1.373700153,17238.32778,Google
2024-06-02 00:00:00 UTC,캉카스_PMAX,2781,3554,3.749525752,3.630084601,22,178.6351127,1.470135953,18623.03451,Google
2024-07-17 00:00:00 UTC,캉카스_PMAX,2515,14009,4.621291554,1.84885578,22,100.2132874,1.415848828,18477.79012,Google
2024-08-25 00:00:00 UTC,캉카스_PMAX,1437,12107,2.609698662,0.395710421,22,3757.987615,2.220883583,8895.497058,Google
2023-01-11 00:00:00 UTC,캉카스_PMAX,3788,46822,3.953404511,2.393365228,23,4735.192308,1.218272278,16735.83819,Google
2023-01-16 00:00:00 UTC,캉카스_PMAX,1360,25729,1.431599193,2.939153893,23,2427.239943,1.101558917,17164.88976,Google
2023-08-12 00:00:00 UTC,캉카스_PMAX,3727,29424,1.753812101,4.317836215,23,3810.967234,2.999151379,8488.470244,Google
2024-03-09 00:00:00 UTC,캉카스_PMAX,213,36378,0.65234582,2.237827931,23,3282.340096,1.651004365,16422.03809,Google
2024-06-23 00:00:00 UTC,캉카스_PMAX,1488,26682,0.857354366,2.839853893,23,4780.117044,1.987399305,8253.883864,Google
2024-06-27 00:00:00 UTC,캉카스_PMAX,2128,24136,3.013198492,4.279524407,23,3834.333695,1.854938749,9610.207586,Google
2024-07-21 00:00:00 UTC,캉카스_PMAX,669,49064,1.876791209,4.772548611,23,4538.841045,2.376846153,15689.84695,Google
2023-02-01 00:00:00 UTC,캉카스_PMAX,470,29385,1.488674497,4.005941804,24,2812.036069,1.394991049,5130.023411,Google
2023-02-08 00:00:00 UTC,캉카스_PMAX,3798,10504,0.92616331,4.420551881,24,4415.389982,2.359493598,1483.631666,Google
2023-02-17 00:00:00 UTC,캉카스_PMAX,2310,18813,1.493970146,1.845479391,24,3931.535942,1.81301101,11410.33963,Google
2023-02-19 00:00:00 UTC,캉카스_PMAX,815,21276,3.339593052,4.413772774,24,1046.26269,2.832212965,7624.235992,Google
2023-02-26 00:00:00 UTC,캉카스_PMAX,3131,35001,4.399471453,4.586413456,24,497.6481301,2.903419992,1728.73525,Google
2023-07-28 00:00:00 UTC,캉카스_PMAX,4595,40267,2.992864462,0.713812957,24,1473.765548,1.673018124,11837.54073,Google
2023-11-20 00:00:00 UTC,캉카스_PMAX,3939,14693,2.020323465,3.9385747,24,3190.132004,1.689859617,19371.1968,Google
2023-12-01 00:00:00 UTC,캉카스_PMAX,3201,32912,2.7797318,3.629979402,24,777.2386259,2.460048599,18536.97288,Google
2024-02-01 00:00:00 UTC,캉카스_PMAX,4652,23129,1.430950165,2.952954721,24,3644.837254,2.35532247,15508.23116,Google
2024-02-18 00:00:00 UTC,캉카스_PMAX,2192,2078,3.64822427,1.297134224,24,1201.592713,1.274036419,6675.809088,Google
2024-04-21 00:00:00 UTC,캉카스_PMAX,4253,4460,2.82140439,3.869534356,24,4178.337442,2.375743018,3005.795954,Google
2023-01-29 00:00:00 UTC,캉카스_PMAX,1746,32360,1.36977639,0.883573603,25,3914.963751,1.49299373,10156.8545,Google
2023-02-02 00:00:00 UTC,캉카스_PMAX,4654,26442,3.928593843,2.56303444,25,3240.495399,1.848108058,11236.62435,Google
2023-02-10 00:00:00 UTC,캉카스_PMAX,3228,5733,4.356363113,4.670979593,25,2947.033548,2.403057985,15083.00578,Google
2023-04-03 00:00:00 UTC,캉카스_PMAX,426,30901,4.334689797,1.331071867,25,3097.19656,1.322206522,15617.03099,Google
2023-08-23 00:00:00 UTC,캉카스_PMAX,3237,32330,3.11285665,4.297438113,25,3594.745887,1.401363223,16823.87411,Google
2023-08-26 00:00:00 UTC,캉카스_PMAX,2207,5823,0.820208127,1.610479799,25,3164.250824,1.070842437,2898.650727,Google
2023-10-07 00:00:00 UTC,캉카스_PMAX,4677,43135,3.504428084,2.590947061,25,2215.682106,1.243971717,13206.26162,Google
2023-03-26 00:00:00 UTC,캉카스_PMAX,3137,29923,4.755635423,3.348794639,26,3550.629402,1.363522944,3213.827795,Google
2023-07-17 00:00:00 UTC,캉카스_PMAX,3794,18074,3.191772619,0.9630429,26,2623.537,1.324091264,14957.07011,Google
2023-08-28 00:00:00 UTC,캉카스_PMAX,4168,24833,3.22459672,2.431755223,26,2276.508394,2.901304665,14160.2546,Google
2023-09-03 00:00:00 UTC,캉카스_PMAX,3155,27429,3.794639626,2.37392306,26,264.3506661,2.03925351,11907.3405,Google
2024-06-15 00:00:00 UTC,캉카스_PMAX,4557,15958,3.436410439,2.407042535,26,3788.48832,2.103328883,1990.036883,Google
2024-08-18 00:00:00 UTC,캉카스_PMAX,1821,2119,3.272086358,4.560922389,26,2333.826807,1.634573524,9184.650259,Google
2023-02-03 00:00:00 UTC,캉카스_PMAX,1971,47106,0.852685267,0.484950907,27,1762.181546,2.252487589,9052.205127,Google
2023-10-20 00:00:00 UTC,캉카스_PMAX,347,24596,3.446523957,4.374921328,27,4244.739835,2.436874083,13369.25061,Google
2024-01-26 00:00:00 UTC,캉카스_PMAX,1758,47326,2.320804822,3.144954635,27,982.7697292,1.882933746,12493.6881,Google
2024-08-19 00:00:00 UTC,캉카스_PMAX,4422,44005,4.884943053,2.369107241,27,3501.171335,2.532931734,7460.806866,Google
2023-01-20 00:00:00 UTC,캉카스_PMAX,2392,7009,2.611339476,1.76797896,28,4476.238519,2.137174794,10926.20465,Google
2023-03-07 00:00:00 UTC,캉카스_PMAX,4016,12682,1.37058529,3.186773467,28,2149.426106,1.949046395,10014.06317,Google
2023-05-21 00:00:00 UTC,캉카스_PMAX,3392,32184,4.530527678,1.262672677,28,2538.499364,1.944445893,2613.469334,Google
2023-07-19 00:00:00 UTC,캉카스_PMAX,569,3753,2.453939514,1.247669614,28,2426.172731,1.148876782,2603.643757,Google
2023-08-13 00:00:00 UTC,캉카스_PMAX,3421,37168,4.959978743,0.941697364,28,3757.425668,2.689991101,13307.71304,Google
2023-11-21 00:00:00 UTC,캉카스_PMAX,698,4079,4.479375972,0.588293311,28,1261.038458,1.881686698,10750.77089,Google
2023-12-14 00:00:00 UTC,캉카스_PMAX,3201,15169,0.968439471,4.832406079,28,2103.966047,1.175026392,3625.188811,Google
2024-04-02 00:00:00 UTC,캉카스_PMAX,2850,9993,1.237089721,0.689632344,28,2710.905818,1.921755881,5762.905484,Google
2024-06-11 00:00:00 UTC,캉카스_PMAX,4340,15487,1.255308014,4.169227282,28,3911.258166,2.75367884,19314.47094,Google
2024-07-28 00:00:00 UTC,캉카스_PMAX,497,39032,2.032605881,2.658313499,28,4209.870521,2.210771136,14721.851,Google
2023-01-07 00:00:00 UTC,캉카스_PMAX,2374,44872,0.580329768,0.710528012,29,1615.770017,2.15470355,4105.353554,Google
2023-03-17 00:00:00 UTC,캉카스_PMAX,2204,4433,2.828490691,4.068980473,29,258.0875012,1.757391085,11007.53376,Google
2023-04-18 00:00:00 UTC,캉카스_PMAX,2912,46881,3.760656143,3.163776475,29,1062.182445,1.62549839,14915.64427,Google
2023-08-09 00:00:00 UTC,캉카스_PMAX,4249,21244,3.368986828,4.157573395,29,194.2049649,1.665607789,2713.410623,Google
2023-08-18 00:00:00 UTC,캉카스_PMAX,2058,1319,3.862295913,0.329035251,29,429.1428345,2.358699492,13668.87346,Google
2023-09-11 00:00:00 UTC,캉카스_PMAX,329,25721,0.763945799,1.14332251,29,4835.986969,1.135345081,6669.072554,Google
2023-12-15 00:00:00 UTC,캉카스_PMAX,4467,20208,2.034617737,4.536141819,29,3323.223791,2.958705778,11566.81233,Google
2024-04-09 00:00:00 UTC,캉카스_PMAX,637,1975,1.448802742,1.359393092,29,659.5326995,2.712857819,11139.87863,Google
2024-05-11 00:00:00 UTC,캉카스_PMAX,2286,46039,3.487344342,0.440827462,29,988.4626314,2.453810681,6871.240191,Google
2023-03-04 00:00:00 UTC,캉카스_PMAX,4006,4598,2.818608919,2.973320348,30,247.1147887,1.485647049,18131.67366,Google
2023-06-26 00:00:00 UTC,캉카스_PMAX,2437,8084,3.610123269,2.404688301,30,178.798753,2.89901343,7464.481988,Google
2023-07-15 00:00:00 UTC,캉카스_PMAX,3791,18485,2.770973168,0.491884709,30,2067.156122,2.006919815,6857.95558,Google
2023-12-11 00:00:00 UTC,캉카스_PMAX,1619,5637,4.993114081,3.998292572,30,996.7877774,1.482976514,15315.1696,Google
2024-01-21 00:00:00 UTC,캉카스_PMAX,3325,40137,2.508279339,2.489570067,30,3485.63644,1.546926394,6909.386908,Google
2024-03-19 00:00:00 UTC,캉카스_PMAX,2028,1613,3.956879524,3.201779375,30,4537.284342,2.064238738,6800.563894,Google
2023-01-03 00:00:00 UTC,캉카스_PMAX,3414,7126,0.851769231,1.703860661,31,4088.850331,1.772352275,7534.800673,Google
2023-01-25 00:00:00 UTC,캉카스_PMAX,1385,2692,2.716189016,2.499447089,31,3150.008372,1.457910319,1090.42305,Google
2023-04-21 00:00:00 UTC,캉카스_PMAX,2857,12776,0.891000124,4.829784677,31,1272.864658,1.554479887,15589.60602,Google
2023-05-08 00:00:00 UTC,캉카스_PMAX,4378,8857,0.815521162,4.106695814,31,949.8360627,1.628512749,1405.393793,Google
2023-05-26 00:00:00 UTC,캉카스_PMAX,4123,35496,4.01302893,3.387367997,31,117.8777852,1.717078348,7963.475352,Google
2023-06-28 00:00:00 UTC,캉카스_PMAX,3234,16980,1.196909839,2.992029813,31,1664.415581,1.257003623,11134.10504,Google
2023-07-07 00:00:00 UTC,캉카스_PMAX,1827,21085,2.632929642,2.499385996,31,4253.700552,1.773291589,15417.45863,Google
2023-12-21 00:00:00 UTC,캉카스_PMAX,2130,13710,0.592263383,0.88901765,31,3966.454357,1.322224973,1744.729013,Google
2024-04-04 00:00:00 UTC,캉카스_PMAX,404,40542,2.155931222,3.276253077,31,3066.320179,1.295065035,5726.336987,Google
2023-04-23 00:00:00 UTC,캉카스_PMAX,4070,4266,1.124649148,4.459713562,32,195.6722107,2.848542609,8175.199693,Google
2023-07-26 00:00:00 UTC,캉카스_PMAX,403,6046,1.752138886,3.208412597,32,2947.230112,1.61308487,17796.14418,Google
2023-07-27 00:00:00 UTC,캉카스_PMAX,3145,46085,1.374616788,2.562135638,32,4698.052229,1.350651749,1502.463514,Google
2024-02-21 00:00:00 UTC,캉카스_PMAX,4529,22887,2.373059574,1.471336286,32,851.7235426,2.104851721,13522.91472,Google
2024-03-30 00:00:00 UTC,캉카스_PMAX,2802,43668,1.801972973,0.768898884,32,3830.681087,2.966204549,18625.69122,Google
2024-04-20 00:00:00 UTC,캉카스_PMAX,2347,28623,3.564181929,2.169108047,32,2329.406787,1.385497776,6688.499669,Google
2024-05-29 00:00:00 UTC,캉카스_PMAX,127,11082,1.793760809,3.531023222,32,2442.390504,1.973757736,7089.152426,Google
2024-06-26 00:00:00 UTC,캉카스_PMAX,1211,29530,2.98533747,3.753804055,32,3092.758275,1.642955375,16168.2603,Google
2023-02-04 00:00:00 UTC,캉카스_PMAX,608,11732,1.669608178,4.039425974,33,2839.295728,2.63015248,9995.11997,Google
2023-02-16 00:00:00 UTC,캉카스_PMAX,827,14840,4.378587724,2.990230556,33,2642.721822,1.527980697,1127.589071,Google
2023-09-29 00:00:00 UTC,캉카스_PMAX,3371,44858,1.764206057,0.685097799,33,1691.867745,2.857068906,9376.267864,Google
2023-12-20 00:00:00 UTC,캉카스_PMAX,3522,9928,1.332498574,1.318355457,33,3756.246552,2.926643622,15547.35529,Google
2024-05-16 00:00:00 UTC,캉카스_PMAX,4078,48936,3.245963371,3.732066323,33,4173.425737,1.40842793,4821.057843,Google
2024-05-31 00:00:00 UTC,캉카스_PMAX,3144,33122,2.185625175,1.860572382,33,4735.324135,1.746755934,7078.454152,Google
2024-06-06 00:00:00 UTC,캉카스_PMAX,3390,10731,0.715100628,2.354255131,33,4815.562131,1.02241479,16562.0521,Google
2023-09-26 00:00:00 UTC,캉카스_PMAX,3920,14195,2.752080839,3.932550069,34,3161.941506,1.46212222,10258.21771,Google
2024-01-10 00:00:00 UTC,캉카스_PMAX,1018,29528,3.845526336,1.618759869,34,4588.182054,2.055021594,14492.48544,Google
2024-06-13 00:00:00 UTC,캉카스_PMAX,1939,6736,1.286802012,4.428666621,34,3113.098265,1.83882637,18297.51078,Google
2024-06-25 00:00:00 UTC,캉카스_PMAX,2442,25583,2.579933688,3.020273308,34,3521.629726,1.442027655,17753.35627,Google
2023-07-09 00:00:00 UTC,캉카스_PMAX,2094,12484,3.644610915,1.521343407,35,803.9753541,2.696813191,4513.893553,Google
2023-07-12 00:00:00 UTC,캉카스_PMAX,3583,44288,1.465401442,2.492163819,35,2559.424677,1.366740439,6565.3443,Google
2023-10-01 00:00:00 UTC,캉카스_PMAX,4934,5612,2.785674551,1.823919854,35,2305.18655,2.571421427,2406.089788,Google
2024-01-14 00:00:00 UTC,캉카스_PMAX,4255,3560,3.913245621,4.08547942,35,987.4363232,2.810767065,9252.205479,Google
2024-06-08 00:00:00 UTC,캉카스_PMAX,453,38422,4.567613387,1.172094547,35,3809.369149,2.839679762,17914.54596,Google
